id	client_id	path	sentence	age	gender
261	ara_trn_sp_116	common_voice_ar_19370414.wav	! لم أقصد شيئاً	not_defined	not_defined
153	ara_trn_sp_89	common_voice_ar_19204376.wav	.اشترت البيض بالدزينة	not_defined	not_defined
148	ara_trn_sp_88	common_voice_ar_21100437.wav	.أشعل الضوء. لا يمكنني أن أرى شيئاً	not_defined	not_defined
264	ara_trn_sp_117	common_voice_ar_19962450.wav	.في حال كون هذا الكلام صحيحًا ، فسنضطر لقبول تلك النتيجة	not_defined	not_defined
705	ara_trn_sp_188	common_voice_ar_19205073.wav	.كان هناك حوالي عشرون شخصاً	not_defined	not_defined
498	ara_trn_sp_164	common_voice_ar_21004375.wav	إنك مخطئ بشأن ذلك.	not_defined	not_defined
1456	ara_trn_sp_12	common_voice_ar_20295876.wav	إنها كلمة أود أن أجد لها بديلًا.	twenties	male
195	ara_trn_sp_101	common_voice_ar_19785102.wav	أمس قرأت قصة مثيرة للاهتمام.	not_defined	not_defined
1130	ara_trn_sp_9	common_voice_ar_19217298.wav	.أعمل منذ السادسة صباحاً	not_defined	not_defined
314	ara_trn_sp_128	common_voice_ar_19206927.wav	أسمعت الأخبار ؟	not_defined	not_defined
485	ara_trn_sp_162	common_voice_ar_19488101.wav	اهدنا الصراط المستقيم.	not_defined	not_defined
478	ara_trn_sp_161	common_voice_ar_20026853.wav	.هناك مستشفى بالقرب من هنا	thirties	female
445	ara_trn_sp_156	common_voice_ar_21099434.wav	لا يمكنك أن تدمر حياتي.	twenties	male
68	ara_trn_sp_62	common_voice_ar_20527673.wav	لا أستطيع أن أقول العكس.	twenties	male
259	ara_trn_sp_116	common_voice_ar_19370417.wav	.أنا لا أحاول سلب حقوقك	not_defined	not_defined
1728	ara_trn_sp_13	common_voice_ar_19103621.wav	مكعب سكر واحد من فضلك.	thirties	female
327	ara_trn_sp_131	common_voice_ar_19538953.wav	ليست اليابان بحجم كندا.	not_defined	not_defined
584	ara_trn_sp_175	common_voice_ar_20354976.wav	.التلوث يضر كوكبنا	twenties	male
91	ara_trn_sp_70	common_voice_ar_19314631.wav	.كنت أمزح فقط	teens	male
137	ara_trn_sp_85	common_voice_ar_19436319.wav	أُدعى جاك.	twenties	male
751	ara_trn_sp_193	common_voice_ar_19854423.wav	سيقام حفل زفافهم غداً.	teens	male
353	ara_trn_sp_136	common_voice_ar_19103715.wav	تبدو مشغولاً.	not_defined	not_defined
375	ara_trn_sp_141	common_voice_ar_21020801.wav	هل ستبقى في المنزل إذا أمطرت غداً ؟	twenties	male
365	ara_trn_sp_139	common_voice_ar_19533798.wav	اترك سيارتي و شأنها.	not_defined	not_defined
344	ara_trn_sp_134	common_voice_ar_19204828.wav	ليس معي العنوان الآن.	not_defined	not_defined
350	ara_trn_sp_135	common_voice_ar_19249847.wav	ماذا بعد ذلك ؟	not_defined	not_defined
210	ara_trn_sp_105	common_voice_ar_19964896.wav	.لا يمكنني احتمال الضجيج أكثر من ذلك	not_defined	not_defined
139	ara_trn_sp_86	common_voice_ar_19587990.wav	هل يمكنك أن تسبح حقاً ؟	not_defined	not_defined
578	ara_trn_sp_174	common_voice_ar_19225142.wav	تبدو شاحب الوجه.	not_defined	not_defined
683	ara_trn_sp_186	common_voice_ar_19209679.wav	هناك شخصٌ ما يريدك على الهاتف.	twenties	male
384	ara_trn_sp_143	common_voice_ar_19808478.wav	الصحة أهم من المال.	not_defined	not_defined
2009	ara_trn_sp_15	common_voice_ar_19238882.wav	أخاك أخاك إن من لا أخاً له كساعٍ إلى الهيجا بغير سلاح	twenties	male
224	ara_trn_sp_109	common_voice_ar_19476982.wav	اللغة الإنجليزية ليست سهلة و لكنها مثيرة للإهتمام.	not_defined	not_defined
399	ara_trn_sp_146	common_voice_ar_19206883.wav	ابقَ هادئاً من فضلك.	not_defined	not_defined
816	ara_trn_sp_199	common_voice_ar_19968535.wav	ناولني ذاك الكتاب من فضلك.	not_defined	not_defined
641	ara_trn_sp_181	common_voice_ar_20937952.wav	ظننته صحيحًا.	twenties	male
69	ara_trn_sp_62	common_voice_ar_20527675.wav	أين تعملين ؟	twenties	male
754	ara_trn_sp_193	common_voice_ar_19854420.wav	لم تعد إليّ نقودي.	teens	male
897	ara_trn_sp_8	common_voice_ar_19228448.wav	شكراً لك!	twenties	female
130	ara_trn_sp_83	common_voice_ar_19348897.wav	.كان هناك حوالي عشرين دولاراً	twenties	male
176	ara_trn_sp_95	common_voice_ar_19322537.wav	تعتمد اليابان على نفط البلدان العربية.	twenties	male
312	ara_trn_sp_128	common_voice_ar_19206929.wav	ما طول الجسر ؟	not_defined	not_defined
213	ara_trn_sp_106	common_voice_ar_20565350.wav	إنه يركلني!!	thirties	male
249	ara_trn_sp_114	common_voice_ar_19260123.wav	.تقوم الجريدة بتزويدنا بالأخبار	not_defined	not_defined
254	ara_trn_sp_115	common_voice_ar_19842247.wav	الكل كان سعيداً.	not_defined	not_defined
370	ara_trn_sp_140	common_voice_ar_19205902.wav	.أرهقت نفسي بالمشي لمسافة طويلة	not_defined	not_defined
186	ara_trn_sp_98	common_voice_ar_19842605.wav	شهر في أستراليا سينهي بي	not_defined	not_defined
424	ara_trn_sp_151	common_voice_ar_19647455.wav	لم أكن مشغولاً بالأمس.	not_defined	not_defined
610	ara_trn_sp_178	common_voice_ar_19719109.wav	ضلّت طريقها.	not_defined	not_defined
172	ara_trn_sp_94	common_voice_ar_19380210.wav	.حملت ثلاثة كتب	not_defined	not_defined
74	ara_trn_sp_64	common_voice_ar_19533051.wav	لم أقصد أن أؤذيك.	not_defined	not_defined
126	ara_trn_sp_82	common_voice_ar_19219153.wav	كان ذاك أرنوبًا شريرًا.	thirties	male
379	ara_trn_sp_142	common_voice_ar_19204410.wav	.أصل هذه الكلمة يوناني	not_defined	not_defined
565	ara_trn_sp_173	common_voice_ar_19623196.wav	ما الذي جعلك تغير رأيك ؟	not_defined	not_defined
204	ara_trn_sp_103	common_voice_ar_19436622.wav	كنت خائفاً من أن أضيع في الظلمة.	teens	male
635	ara_trn_sp_6	common_voice_ar_19847636.wav	! لن أُهزم	twenties	female
352	ara_trn_sp_136	common_voice_ar_19103712.wav	رفضت بتي عرض موريل.	not_defined	not_defined
221	ara_trn_sp_108	common_voice_ar_19212440.wav	يعمل أبي في مصنع.	not_defined	not_defined
317	ara_trn_sp_129	common_voice_ar_19205118.wav	بالنّسبة لرامي، لم تكن العربيّة شيئا جديدا فحسب، بل كانت أيضا صعبة للغاية	twenties	male
192	ara_trn_sp_100	common_voice_ar_19749070.wav	يجب علينا إنهاء كل شيء قبل صباح الثلاثاء.	thirties	male
373	ara_trn_sp_141	common_voice_ar_21020768.wav	اجلس معي.	twenties	male
438	ara_trn_sp_155	common_voice_ar_20179030.wav	آخِرُ شخصٍ أخبرتُه فكرتي ظنّنِيْ مجنونًا.	not_defined	not_defined
502	ara_trn_sp_165	common_voice_ar_19674079.wav	.وضع بعض النقود المعدنية في الصندوق	twenties	male
291	ara_trn_sp_123	common_voice_ar_19330410.wav	عليك أن تذهب.	not_defined	not_defined
77	ara_trn_sp_65	common_voice_ar_19206273.wav	وصلت البارحة.	not_defined	not_defined
504	ara_trn_sp_165	common_voice_ar_19674081.wav	الحب بطبيعته أعمى.	twenties	male
526	ara_trn_sp_168	common_voice_ar_19231203.wav	لم ترد أن تتدخل.	not_defined	not_defined
193	ara_trn_sp_100	common_voice_ar_19749067.wav	إنتهت من عملها قبل الساعة الخامسة.	thirties	male
588	ara_trn_sp_176	common_voice_ar_19983491.wav	ستتحسن إذا تناولت هذا الدواء.	fourties	male
1485	ara_trn_sp_12	common_voice_ar_20374881.wav	عليك عدم الخوف.	twenties	male
298	ara_trn_sp_125	common_voice_ar_19555603.wav	ماذا تفعل بأوقات فراغك ؟	not_defined	not_defined
142	ara_trn_sp_86	common_voice_ar_19587993.wav	أفضل الجود العطاء قبل الموعد	not_defined	not_defined
461	ara_trn_sp_159	common_voice_ar_20732053.wav	هذه السكين أفادتني كثيرًا.	twenties	male
574	ara_trn_sp_174	common_voice_ar_19225116.wav	أريد الذهاب معك.	not_defined	not_defined
397	ara_trn_sp_146	common_voice_ar_19206881.wav	هل لي أن أرى جواز سفرك ؟	not_defined	not_defined
93	ara_trn_sp_70	common_voice_ar_19314632.wav	كل ما يحصل ، يحصل لسبب.	teens	male
456	ara_trn_sp_158	common_voice_ar_20896982.wav	كاد أن يُغمى عليها.	not_defined	not_defined
615	ara_trn_sp_179	common_voice_ar_20016639.wav	الجوّ بارد جداً هذا الشتاء.	thirties	female
253	ara_trn_sp_115	common_voice_ar_19842245.wav	.لو كان عندي سيارة لذهبت إلى المكتبة	not_defined	not_defined
1473	ara_trn_sp_12	common_voice_ar_20326995.wav	لم تسأل ؟	twenties	male
138	ara_trn_sp_85	common_voice_ar_19436320.wav	.أتذكر أني سمعت هذه الموسيقى في مكان ما من قبل	twenties	male
829	ara_trn_sp_200	common_voice_ar_19090175.wav	! اِنتبه	fourties	male
319	ara_trn_sp_129	common_voice_ar_19205120.wav	أيحب توشيو ساتشيكو ؟	twenties	male
1274	ara_trn_sp_11	common_voice_ar_19217026.wav	.إذا أمطرت غداً سأبقى في المنزل	twenties	female
381	ara_trn_sp_142	common_voice_ar_19204409.wav	ها قد أَتَوْا.	not_defined	not_defined
400	ara_trn_sp_146	common_voice_ar_19206885.wav	.هذا كتاب قديم	not_defined	not_defined
136	ara_trn_sp_85	common_voice_ar_19436318.wav	ذهب الجميع إلى هناك ، أليس كذلك ؟	twenties	male
175	ara_trn_sp_95	common_voice_ar_19322539.wav	وفقا للشاعر ، أبريل هو أقسى شهر	twenties	male
309	ara_trn_sp_127	common_voice_ar_19633218.wav	القدس عاصمة فلسطين	not_defined	not_defined
620	ara_trn_sp_179	common_voice_ar_20016682.wav	.الحاسوب جديد	thirties	female
151	ara_trn_sp_89	common_voice_ar_19204374.wav	كان أي شيء غير عادي أو غير طبيعي كافياً لإرسال زميل إلى مولوكاي	not_defined	not_defined
822	ara_trn_sp_200	common_voice_ar_19090160.wav	أسرع و إلا فاتتك الطائرة.	fourties	male
360	ara_trn_sp_138	common_voice_ar_19205293.wav	هنا كلبك.	not_defined	not_defined
539	ara_trn_sp_170	common_voice_ar_20136668.wav	لا للتطرف أياً كان.	thirties	male
652	ara_trn_sp_183	common_voice_ar_21262269.wav	لَا يَسْمَعُونَ حَسِيسَهَا وَهُمْ فِي مَا اشْتَهَتْ أَنْفُسُهُمْ خَالِدُونَ	twenties	male
147	ara_trn_sp_88	common_voice_ar_21100439.wav	تعبتُ كثيرا بسبب السباحة.	not_defined	not_defined
594	ara_trn_sp_176	common_voice_ar_19983498.wav	الكلب يحتضر.	fourties	male
423	ara_trn_sp_151	common_voice_ar_19647456.wav	أنا عطشانٌ جداً.	not_defined	not_defined
702	ara_trn_sp_188	common_voice_ar_19205065.wav	درس كل يوم لمدة ساعة ونصف.	not_defined	not_defined
106	ara_trn_sp_75	common_voice_ar_20268158.wav	.و العكس صحيح	twenties	male
597	ara_trn_sp_177	common_voice_ar_21075660.wav	.لا أعرف إلّا هذا	not_defined	not_defined
556	ara_trn_sp_172	common_voice_ar_20907895.wav	قرأ الكتاب من الجلدة إلى الجلدة.	not_defined	not_defined
724	ara_trn_sp_190	common_voice_ar_19501890.wav	لم تعثر الشرطة على أية أدلة.	twenties	male
279	ara_trn_sp_121	common_voice_ar_19205262.wav	من راقب الناس مات هما	not_defined	not_defined
531	ara_trn_sp_168	common_voice_ar_19231214.wav	لا تنسَ أن تضع طابعاً على رسالتك.	not_defined	not_defined
166	ara_trn_sp_92	common_voice_ar_19540125.wav	لكن هذا ليس صحيحاً.	not_defined	not_defined
416	ara_trn_sp_150	common_voice_ar_19665823.wav	.منزلي كبير	not_defined	not_defined
709	ara_trn_sp_189	common_voice_ar_19845503.wav	أبي يذهب إلى عمله كل صباح عن طريق الباص.	twenties	male
382	ara_trn_sp_143	common_voice_ar_19808480.wav	.من فضلك أرني إياها مرة أخرى	not_defined	not_defined
356	ara_trn_sp_136	common_voice_ar_19103714.wav	.شرب القليل	not_defined	not_defined
278	ara_trn_sp_121	common_voice_ar_19205260.wav	فجأة هطل المطر.	not_defined	not_defined
150	ara_trn_sp_88	common_voice_ar_21100477.wav	أنا أعتقد أني بطريق الخطأ حذفت ذلك الملف.	not_defined	not_defined
51	ara_trn_sp_1	common_voice_ar_19299441.wav	الجود من الموجود	twenties	female
271	ara_trn_sp_118	common_voice_ar_19205719.wav	قابلتها في الشارع.	not_defined	not_defined
260	ara_trn_sp_116	common_voice_ar_19370418.wav	عزفت لحناً على البيانو.	not_defined	not_defined
472	ara_trn_sp_160	common_voice_ar_21204303.wav	أما بالنسبة لملابسها ، فلم تكن لديه أفكار على الإطلاق	twenties	male
325	ara_trn_sp_130	common_voice_ar_19579952.wav	إن التحدث بالإنجليزية أمر ممتع.	twenties	male
426	ara_trn_sp_152	common_voice_ar_19730008.wav	من فضلك أدخل بطاقتك.	not_defined	not_defined
413	ara_trn_sp_149	common_voice_ar_19244094.wav	غادر جون إلى فرنسا البارحة.	twenties	male
543	ara_trn_sp_170	common_voice_ar_20136959.wav	تد يحب زوجته إلزبيث.	thirties	male
89	ara_trn_sp_69	common_voice_ar_20058637.wav	إنه وسيم.	not_defined	not_defined
679	ara_trn_sp_186	common_voice_ar_19209649.wav	إن الجميع يحترمك.	twenties	male
238	ara_trn_sp_112	common_voice_ar_21023280.wav	إلى أين أنت ذاهب ؟	twenties	male
611	ara_trn_sp_178	common_voice_ar_19719146.wav	أمدرّس أنت أم طالب ؟	not_defined	not_defined
201	ara_trn_sp_102	common_voice_ar_19963355.wav	.الناس يحبون الحرية	twenties	male
488	ara_trn_sp_163	common_voice_ar_19204640.wav	أيمكنك إيجادها ؟	not_defined	not_defined
245	ara_trn_sp_113	common_voice_ar_19738679.wav	متى تزوجت ؟	not_defined	not_defined
710	ara_trn_sp_189	common_voice_ar_19845512.wav	هل تأكل في الفصل ؟	twenties	male
269	ara_trn_sp_118	common_voice_ar_19205718.wav	من المحتمل أن يصل قريبا.	not_defined	not_defined
340	ara_trn_sp_133	common_voice_ar_19204607.wav	أتمنى أن أراك مرة أخرى.	not_defined	not_defined
288	ara_trn_sp_123	common_voice_ar_19330412.wav	حاولت قتل نفسها.	not_defined	not_defined
392	ara_trn_sp_145	common_voice_ar_19778913.wav	كل الناس يحبون من يتعامل بلباقة.	not_defined	not_defined
756	ara_trn_sp_193	common_voice_ar_19854411.wav	أعمل لدى شركة شحن.	teens	male
54	ara_trn_sp_1	common_voice_ar_19317460.wav	لا ليس حقا.	twenties	female
489	ara_trn_sp_163	common_voice_ar_19204638.wav	أعطني الملعقة.	not_defined	not_defined
818	ara_trn_sp_200	common_voice_ar_19090098.wav	يعزف على البيانو بشكل جيد جداً	fourties	male
296	ara_trn_sp_124	common_voice_ar_19532851.wav	.لا تقل شيئاً مثل ذلك	not_defined	not_defined
359	ara_trn_sp_138	common_voice_ar_19205290.wav	هذا الكتاب ملكٌ للمكتبة.	not_defined	not_defined
726	ara_trn_sp_190	common_voice_ar_19501892.wav	.هناك صفحة ناقصة	twenties	male
1763	ara_trn_sp_14	common_voice_ar_19263296.wav	أين أنت ؟	twenties	male
342	ara_trn_sp_134	common_voice_ar_19204829.wav	ما الذي أحزنها هكذا ؟	not_defined	not_defined
85	ara_trn_sp_68	common_voice_ar_19367228.wav	.زادت الفرقة الموسيقية عدد الحفلات في جولتها	thirties	male
268	ara_trn_sp_118	common_voice_ar_19205720.wav	فقدت ثقتي به.	not_defined	not_defined
102	ara_trn_sp_74	common_voice_ar_20312016.wav	لديك بعض الكتب.	not_defined	not_defined
38	ara_trn_sp_1	common_voice_ar_19248574.wav	قابلته في المدينة بالصدفة.	twenties	female
287	ara_trn_sp_122	common_voice_ar_19204110.wav	متى سيبدأ الفيلم ؟	thirties	male
422	ara_trn_sp_151	common_voice_ar_19647458.wav	أيضا ، حرمتها على تدخين الأنابيب في الغرفة	not_defined	not_defined
432	ara_trn_sp_153	common_voice_ar_19216767.wav	أنا أستخدم برنامج فايرفوكس.	not_defined	not_defined
527	ara_trn_sp_168	common_voice_ar_19231202.wav	أخذت تكلم الكلب.	not_defined	not_defined
1032	ara_trn_sp_9	common_voice_ar_19190476.wav	إخلع خفيك من فضلك.	not_defined	not_defined
1352	ara_trn_sp_11	common_voice_ar_19217988.wav	لديك ثلاثة أقلام.	twenties	female
303	ara_trn_sp_126	common_voice_ar_20038201.wav	كان بوب سعيداً للغاية.	twenties	male
345	ara_trn_sp_134	common_voice_ar_19204831.wav	أضف بعض الكزبرة	not_defined	not_defined
596	ara_trn_sp_176	common_voice_ar_19983504.wav	سأتركك غداً.	fourties	male
415	ara_trn_sp_149	common_voice_ar_19244091.wav	هذا قراري.	twenties	male
431	ara_trn_sp_153	common_voice_ar_19216766.wav	طعمه لذيذ جداً.	not_defined	not_defined
380	ara_trn_sp_142	common_voice_ar_19204411.wav	! ها قد أتى الباص	not_defined	not_defined
83	ara_trn_sp_67	common_voice_ar_19382767.wav	عمّا تبحث ؟	not_defined	not_defined
182	ara_trn_sp_97	common_voice_ar_19680199.wav	أدرس ثلاث ساعات في اليوم.	thirties	male
471	ara_trn_sp_160	common_voice_ar_21204297.wav	.نظرت الفتاة حولها	twenties	male
169	ara_trn_sp_93	common_voice_ar_19204178.wav	هذه الكتب لي.	not_defined	not_defined
322	ara_trn_sp_130	common_voice_ar_19579953.wav	هل ساعتك على التوقيت الصحيح ؟	twenties	male
763	ara_trn_sp_194	common_voice_ar_19220366.wav	أعرف أباك.	not_defined	not_defined
275	ara_trn_sp_119	common_voice_ar_19706865.wav	لو أردت أن أخيفك لحكيت لك ما حلمت به منذ بضعة أسابيع.	twenties	male
804	ara_trn_sp_198	common_voice_ar_19204878.wav	.لم تقصد أن تؤذي أحداً بكلامها	not_defined	not_defined
208	ara_trn_sp_105	common_voice_ar_19964899.wav	إلى أين أنت ذاهبٌ يا أبي ؟	not_defined	not_defined
443	ara_trn_sp_156	common_voice_ar_21099386.wav	حوله ، في كل مكان ، كان دليلاً على الفخامة والعمر	twenties	male
86	ara_trn_sp_68	common_voice_ar_19367230.wav	إنه يريدك أن تبقى هنا.	thirties	male
374	ara_trn_sp_141	common_voice_ar_21020800.wav	موريل تشتمني!	twenties	male
685	ara_trn_sp_186	common_voice_ar_19209682.wav	.مات من دون أن يترك وصية	twenties	male
115	ara_trn_sp_78	common_voice_ar_20755031.wav	لَا يَحْزُنُهُمُ الْفَزَعُ الْأَكْبَرُ وَتَتَلَقَّاهُمُ الْمَلَائِكَةُ هَذَا يَوْمُكُمُ الَّذِي كُنْتُمْ تُوعَدُونَ	twenties	male
313	ara_trn_sp_128	common_voice_ar_19206926.wav	متى تنتهي ؟	not_defined	not_defined
667	ara_trn_sp_184	common_voice_ar_19236910.wav	.لا تلعب هنا	not_defined	not_defined
533	ara_trn_sp_169	common_voice_ar_21100385.wav	مظهرك أفضل من مظهري.	not_defined	not_defined
372	ara_trn_sp_140	common_voice_ar_19205903.wav	لم أرَ براداً أحمر من قبل.	not_defined	not_defined
187	ara_trn_sp_98	common_voice_ar_19842602.wav	.تدور الأرض	not_defined	not_defined
220	ara_trn_sp_108	common_voice_ar_19212442.wav	.ربما لا	not_defined	not_defined
128	ara_trn_sp_83	common_voice_ar_19348895.wav	كان عطشاناً جداً فطلب القليل من الماء.	twenties	male
598	ara_trn_sp_177	common_voice_ar_21075661.wav	ذهب إلى المحل.	not_defined	not_defined
708	ara_trn_sp_188	common_voice_ar_19205071.wav	.يصبح الجو أدفأ يوماً بعد يوم	not_defined	not_defined
178	ara_trn_sp_96	common_voice_ar_20023497.wav	لم أسمع بقصة مثل هذه من قبل.	not_defined	not_defined
179	ara_trn_sp_96	common_voice_ar_20023495.wav	تم تنظيم مجموعة من رؤوس الأموال الكندية بسرعة وتم التماسها للحصول على نفس الامتيازات	not_defined	not_defined
244	ara_trn_sp_113	common_voice_ar_19738682.wav	اخي الاصغر ربته جدتي.	not_defined	not_defined
631	ara_trn_sp_180	common_voice_ar_19867389.wav	تحقق حلمي.	not_defined	not_defined
191	ara_trn_sp_100	common_voice_ar_19749069.wav	. قدمي ما زالت تؤلمني	thirties	male
318	ara_trn_sp_129	common_voice_ar_19205116.wav	! كنت أقول فحسب	twenties	male
122	ara_trn_sp_81	common_voice_ar_20248440.wav	فعل ما طلبت منه تماماً.	teens	other
476	ara_trn_sp_161	common_voice_ar_20026833.wav	لم يكن لديها ما تفعله بالأمس.	thirties	female
79	ara_trn_sp_66	common_voice_ar_19803327.wav	صباح الخير.	not_defined	not_defined
219	ara_trn_sp_107	common_voice_ar_19103183.wav	يا لها من ذكرى!	not_defined	not_defined
286	ara_trn_sp_122	common_voice_ar_19204112.wav	أعرف كل شيء.	thirties	male
1496	ara_trn_sp_12	common_voice_ar_20401387.wav	.كان هناك حصن على تلك الهضبة في يوم من الأيام	twenties	male
116	ara_trn_sp_79	common_voice_ar_20373576.wav	.إسمي بوب	thirties	male
355	ara_trn_sp_136	common_voice_ar_19103713.wav	.و أخيراً ظهر	not_defined	not_defined
669	ara_trn_sp_184	common_voice_ar_19236914.wav	متى غادرت ؟ في الرابعة أم في الخامسة ؟	not_defined	not_defined
354	ara_trn_sp_136	common_voice_ar_19103716.wav	أثق بك.	not_defined	not_defined
630	ara_trn_sp_180	common_voice_ar_19867388.wav	لا أفهم معنى هذه الكلمة.	not_defined	not_defined
218	ara_trn_sp_107	common_voice_ar_19103184.wav	هذا سؤال جيد.	not_defined	not_defined
404	ara_trn_sp_147	common_voice_ar_19843023.wav	هل سيعود يوماً ما ؟	not_defined	not_defined
281	ara_trn_sp_121	common_voice_ar_19205261.wav	قاد هتلر بلاده إلى الحرب.	not_defined	not_defined
70	ara_trn_sp_63	common_voice_ar_19850608.wav	.دعني أساعدك	fourties	male
216	ara_trn_sp_107	common_voice_ar_19103182.wav	لا يمكنك السباحة هنا.	not_defined	not_defined
146	ara_trn_sp_87	common_voice_ar_19641665.wav	هذا كتابها.	not_defined	not_defined
1124	ara_trn_sp_9	common_voice_ar_19210355.wav	أحب الكعك أيضاً.	not_defined	not_defined
305	ara_trn_sp_126	common_voice_ar_20038214.wav	أتمنى لك النجاح في الامتحان.	twenties	male
158	ara_trn_sp_90	common_voice_ar_19968638.wav	أشتاق إليه.	twenties	male
274	ara_trn_sp_119	common_voice_ar_19706866.wav	أنا ممثل مشهور.	twenties	male
497	ara_trn_sp_164	common_voice_ar_21004370.wav	.ألعب معه	not_defined	not_defined
465	ara_trn_sp_159	common_voice_ar_20732137.wav	هل معك قلم ؟	twenties	male
600	ara_trn_sp_177	common_voice_ar_21075694.wav	مرحبًا ، أردت أن أخبرك أن المشكلة قد حُلَّتْ.	not_defined	not_defined
383	ara_trn_sp_143	common_voice_ar_19808476.wav	ألعب التنس كل يوم.	not_defined	not_defined
390	ara_trn_sp_144	common_voice_ar_19204507.wav	.يا إلهي ، هذا المكان يبدو رائعاً	not_defined	not_defined
633	ara_trn_sp_181	common_voice_ar_20937803.wav	كادت أن تصدمني سيارة.	twenties	male
440	ara_trn_sp_155	common_voice_ar_20179034.wav	أخبرتني ذلك بنفسك.	not_defined	not_defined
143	ara_trn_sp_87	common_voice_ar_19641663.wav	هل المصرف بعيد عن هنا ؟	not_defined	not_defined
104	ara_trn_sp_75	common_voice_ar_20268170.wav	سأرفع عليك قضية.	twenties	male
101	ara_trn_sp_74	common_voice_ar_20311747.wav	ما ذلك ؟	not_defined	not_defined
297	ara_trn_sp_125	common_voice_ar_19555599.wav	لدي سؤال.	not_defined	not_defined
162	ara_trn_sp_91	common_voice_ar_19395296.wav	أين مكان عملك ؟	twenties	male
78	ara_trn_sp_65	common_voice_ar_19206277.wav	هاتان أُختان	not_defined	not_defined
414	ara_trn_sp_149	common_voice_ar_19244093.wav	من الأفضل لك التوقف عن التدخين.	twenties	male
294	ara_trn_sp_124	common_voice_ar_19532848.wav	مُلئت الحافلة.	not_defined	not_defined
468	ara_trn_sp_160	common_voice_ar_21204198.wav	لا أعتقد أنه قادم.	twenties	male
134	ara_trn_sp_84	common_voice_ar_19743248.wav	ماذا تُفضّل ؟	not_defined	not_defined
311	ara_trn_sp_127	common_voice_ar_19633223.wav	أذكر أني بعثت بالرسالة.	not_defined	not_defined
276	ara_trn_sp_119	common_voice_ar_19706862.wav	لن يحدث ذلك.	twenties	male
112	ara_trn_sp_77	common_voice_ar_19375155.wav	بعض أصدقائي يمكنهم تحدث الإنجليزية جيداً.	not_defined	not_defined
343	ara_trn_sp_134	common_voice_ar_19204830.wav	لا أحب الطريقة التي يتكلم بها.	not_defined	not_defined
407	ara_trn_sp_148	common_voice_ar_19117936.wav	.أبقِ غرفتك نظيفةً بقدر الإمكان	not_defined	not_defined
246	ara_trn_sp_113	common_voice_ar_19738685.wav	هل تنوي أن تساعدهم ؟	not_defined	not_defined
429	ara_trn_sp_152	common_voice_ar_19730012.wav	.لم يصدقها أحد البتّة	not_defined	not_defined
401	ara_trn_sp_146	common_voice_ar_19206884.wav	أملك كلباً وقطة.	not_defined	not_defined
442	ara_trn_sp_155	common_voice_ar_20179053.wav	إنك شجاع للغاية.	not_defined	not_defined
377	ara_trn_sp_141	common_voice_ar_21020838.wav	""" أشعر بشيء من الدوار. "" "" تبدو شاحباً. من الأفضل لك أن تأخذ بقية اليوم إجازة. """	twenties	male
273	ara_trn_sp_119	common_voice_ar_19706860.wav	.أحتاج مساعدة طبية	twenties	male
188	ara_trn_sp_98	common_voice_ar_19842604.wav	ألي بدليل الهاتف ؟	not_defined	not_defined
117	ara_trn_sp_79	common_voice_ar_20373578.wav	أفرش أسناني مرتين في اليوم.	thirties	male
149	ara_trn_sp_88	common_voice_ar_21100462.wav	صَبَاح الْخَيْر جَمِيْعاً.	not_defined	not_defined
1702	ara_dev_sp_19	common_voice_ar_20939658.wav	ألقت الشرطة القبض على المشتبه به امس.	twenties	male
1478	ara_dev_sp_11	common_voice_ar_19493969.wav	! أنت ملاك	not_defined	not_defined
1387	ara_dev_sp_7	common_voice_ar_19629527.wav	.لن يذهب	not_defined	not_defined
1495	ara_dev_sp_12	common_voice_ar_20439312.wav	آمل أن أراك قريباً.	not_defined	not_defined
1612	ara_dev_sp_16	common_voice_ar_19220795.wav	هل تعيش هنا ؟	not_defined	not_defined
1863	ara_dev_sp_24	common_voice_ar_19465378.wav	من الممكن فعلاً أن يكون ذلك خطأً.	thirties	female
1262	ara_dev_sp_1	common_voice_ar_19204978.wav	الإنجليز أكثرهم محافظين.	twenties	male
1573	ara_dev_sp_15	common_voice_ar_19721653.wav	ألست طوم ؟	thirties	male
1779	ara_dev_sp_22	common_voice_ar_19745588.wav	.سألتني كم عمري	twenties	male
1581	ara_dev_sp_15	common_voice_ar_19721692.wav	لديك الكثير من الكتب.	thirties	male
1288	ara_dev_sp_3	common_voice_ar_19331812.wav	ألغيت المباراة بسبب المطر.	twenties	male
1503	ara_dev_sp_12	common_voice_ar_20439359.wav	يتوجب عليك أن تشكره.	not_defined	not_defined
1426	ara_dev_sp_9	common_voice_ar_19261957.wav	عندي مشكلة.	twenties	female
1450	ara_dev_sp_10	common_voice_ar_19994904.wav	هل عندك اعتراض على هذه الخطة.	twenties	male
1265	ara_dev_sp_1	common_voice_ar_19204982.wav	أفضل ألا أخرج اليوم.	twenties	male
1411	ara_dev_sp_8	common_voice_ar_19205103.wav	أين أشياءك ؟	twenties	male
1440	ara_dev_sp_10	common_voice_ar_19994851.wav	لنكولن رجل عظيم.	twenties	male
1403	ara_dev_sp_8	common_voice_ar_19205026.wav	تحافظ على غرفتها مرتبة دوماً.	twenties	male
1865	ara_dev_sp_24	common_voice_ar_19465379.wav	.جفّ القلم	thirties	female
